t CPU GPU
139805.334596285 0 0
139805.339665226 0 0
139805.344734456 0 0
139805.349801894 0 0
139805.354869203 0 0
139805.359967457 0 0
139805.365038222 0 0
139805.370107164 0 0
139805.375174890 0 0
139805.380242231 0 0
139805.385309829 0 0
139805.390377619 0 0
139805.395445408 0 0
139805.400513646 0 0
139805.405581787 0 0
139805.410650825 0 0
139805.415718231 0 0
139805.420784356 0 0
139805.425854354 0 0
139805.430923231 0 0
139805.435991405 0 0
139805.441058939 0 0
139805.446128936 0 0
139805.451197398 0 0
139805.456265507 0 0
139805.461334065 0 0
139805.466402655 0 0
139805.471471852 0 0
139805.476540282 0 0
139805.481608647 0 0
139805.486678165 0 0
139805.491746979 0 0
139805.496815152 0 0
139805.501883870 0 0
139805.506952396 0 0
139805.512023417 0 0
139805.517091527 0 0
139805.522159892 0 0
139805.527238402 0 0
139805.532313680 0 0
139805.537383101 0 0
139805.542452683 0 0
139805.547519608 0 0
139805.552592486 0 0
139805.557662900 0 0
139805.562730721 0 0
139805.567802031 0 0
139805.572871549 0 0
139805.577940266 0 0
139805.583008408 0 0
139805.588078149 0 0
139805.593171187 0 0
139805.598239617 0 0
139805.603307726 0 0
139805.608376668 0 0
139805.613445321 0 0
139805.618512151 0 0
139805.623579525 0 0
139805.628658226 0 0
139805.633739392 0 0
139805.638807918 0 0
139805.643875131 0 0
139805.648942569 0 0
139805.654007702 0 0
139805.659075812 0 0
139805.664152690 0 0
139805.669220319 0 0
139805.674288653 0 0
139805.679355930 0 0
139805.684422472 0 0
139805.689488854 0 0
139805.694561603 0 0
139805.699631985 0 0
139805.704699711 0 0
139805.709768588 0 0
139805.714835994 0 0
139805.719904519 0 0
139805.724973269 0 0
139805.730041315 0 0
139805.735114192 0 0
139805.740183326 0 0
139805.745251499 0 0
139805.750320633 0 0
139805.755389223 0 0
139805.760456820 0 0
139805.765527458 0 0
139805.770599536 0 0
139805.775668253 0 0
139805.780762027 0 0
139805.785830008 0 0
139805.790898630 0 0
139805.795967220 0 0
139805.801040129 0 0
139805.806109775 0 0
139805.811176924 0 0
139805.816245354 0 0
139805.821313016 0 0
139805.826380965 0 0
139805.831448371 0 0
139805.836516417 0 0
139805.841584782 0 0
139805.846652412 0 0
139805.851719753 0 0
139805.856787255 0 0
139805.861855109 0 0
139805.866920082 0 0
139805.871988992 0 0
139805.877059021 0 0
139805.882127611 0 0
139805.887196201 0 0
139805.892264438 0 0
139805.897333572 0 0
139805.902402065 0 0
139805.907470399 0 0
139805.912538637 0 0
139805.917605818 0 0
139805.922674344 0 0
139805.927741910 0 0
139805.932809507 0 0
139805.937877137 0 0
139805.942944542 0 0
139805.948014636 0 0
139805.953083194 0 0
139805.958151047 0 0
139805.963217685 0 0
139805.968285890 0 0
139805.973355824 0 0
139805.978429278 0 0
139805.983499211 0 0
139805.988568857 0 0
139805.993637350 0 0
139805.998705748 0 0
139806.3774370 0 0
139806.8873967 0 0
139806.13942205 0 0
139806.19009483 0 0
139806.24082712 0 0
139806.29154150 0 0
139806.34224723 0 0
139806.39294049 0 0
139806.44362031 0 0
139806.49431100 0 0
139806.54499786 0 0
139806.59567928 0 0
139806.64636805 0 0
139806.69704979 0 0
139806.74773312 0 0
139806.79841710 0 0
139806.84910204 0 0
139806.89980329 0 0
139806.95049719 0 0
139806.100118148 0 0
139806.105186290 0 0
139806.110253472 0 0
139806.115320493 0 0
139806.120387931 0 0
139806.125455688 0 0
139806.130523638 0 0
139806.135591428 0 0
139806.140659633 0 0
139806.145727007 0 0
139806.150796813 0 0
139806.155866234 0 0
139806.160933928 0 0
139806.166001749 0 0
139806.171070723 0 0
139806.176138577 0 0
139806.181206910 0 0
139806.186274988 0 0
139806.191340793 0 0
139806.196410407 0 0
139806.201478517 0 0
139806.206546978 0 0
139806.211614000 0 0
139806.216681757 0 0
139806.221748939 0 0
139806.226816633 0 0
139806.231883974 0 0
139806.236949972 0 0
139806.242016961 0 0
139806.247086383 0 0
139806.252154717 0 0
139806.257223082 0 0
139806.262291384 0 0
139806.267390598 0 0
139806.272471539 0 0
139806.277540833 0 0
139806.282609102 0 0
139806.287678460 0 0
139806.292746122 0 0
139806.297811543 0 0
139806.302879941 0 0
139806.307947923 0 0
139806.313016512 0 0
139806.318084974 0 0
139806.323152859 0 0
139806.328221769 0 0
139806.333290775 0 0
139806.338358628 0 0
139806.343426578 0 0
139806.348494591 0 0
139806.353562221 0 0
139806.358630843 0 0
139806.363698952 0 0
139806.368768470 0 0
139806.373837027 0 0
139806.378905361 0 0
139806.383974143 0 0
139806.389042700 0 0
139806.394111290 0 0
139806.399179528 0 0
139806.404247349 0 0
139806.409316771 0 0
139806.414384304 0 0
139806.419451422 0 0
139806.424519756 0 0
139806.429586777 0 0
139806.434654247 0 0
139806.439721652 0 0
139806.444789058 0 0
139806.449857072 0 0
139806.454943741 0 0
139806.460026219 0 0
139806.465095385 0 0
139806.470164038 0 0
139806.475231956 0 0
139806.480298849 0 0
139806.485366767 0 0
139806.490437213 0 0
139806.495505194 0 0
139806.500572376 0 0
139806.505640037 0 0
139806.510707923 0 0
139806.515776321 0 0
139806.520844110 0 0
139806.525912668 0 0
139806.530980554 0 0
139806.536049239 0 0
139806.541119301 0 0
139806.546187922 0 0
139806.551276896 0 0
139806.556344462 0 0
139806.561412827 0 0
139806.566482025 0 0
139806.571550966 0 0
139806.576619716 0 0
139806.581693266 0 0
139806.586763167 0 0
139806.591831277 0 0
139806.596899387 0 0
139806.601966760 0 0
139806.607035446 0 0
139806.612102595 0 0
139806.617172017 0 0
139806.622240383 0 0
139806.627307628 0 0
139806.632374874 0 0
139806.637442023 0 0
139806.642509429 0 0
139806.647578787 0 0
139806.652647024 0 0
139806.657715454 0 0
139806.662783692 0 0
139806.667852089 0 0
139806.673116423 0 0
139806.678192053 0 0
139806.683262819 0 0
139806.688332080 0 0
139806.693417150 0 0
139806.698486859 0 0
139806.703554265 0 0
139806.708621319 0 0
139806.713688276 0 0
139806.718753282 0 0
139806.723822191 0 0
139806.728892253 0 0
139806.733959499 0 0
139806.739026296 0 0
139806.744100134 0 0
139806.749180404 0 0
139806.754267713 0 0
139806.759340335 0 0
139806.764410396 0 0
139806.769481162 0 0
139806.774549208 0 0
139806.779638213 0 0
139806.784707219 0 0
139806.789778849 0 0
139806.794848270 0 0
139806.799916540 0 0
139806.804985161 0 0
139806.810053495 0 0
139806.815122565 0 0
139806.820190706 0 0
139806.825256288 0 0
139806.830325678 0 0
139806.835394843 0 0
139806.840463753 0 0
139806.845534710 0 0
139806.850604740 0 0
139806.855673138 0 0
139806.860743071 0 0
139806.865811661 0 0
139806.870880634 0 0
139806.875948904 0 0
139806.881018166 0 0
139806.886086755 0 0
139806.891155537 0 0
139806.896223135 0 0
139806.901291468 0 0
139806.906359194 0 0
139806.911426919 0 0
139806.916494325 0 0
139806.921562627 0 0
139806.926630032 0 0
139806.931697438 0 0
139806.936765131 0 0
139806.941834521 0 0
139806.946904199 0 0
139806.951972052 0 0
139806.957042466 0 0
139806.962112560 0 0
139806.967183805 0 0
139806.972253899 0 0
139806.977324504 0 0
139806.982393734 0 0
139806.987464340 0 0
139806.992532737 0 0
139806.997601583 0 0
139807.2702525 0 0
139807.7779050 0 0
139807.12849720 0 0
139807.17917989 0 0
139807.23002163 0 0
139807.28073057 0 0
139807.33140494 0 0
139807.38208572 0 0
139807.43276426 0 0
139807.48343415 0 0
139807.53411141 0 0
139807.58478450 0 0
139807.63546464 0 0
139807.68615374 0 0
139807.73684539 0 0
139807.78753193 0 0
139807.83822518 0 0
139807.88889892 0 0
139807.93957362 0 0
139807.99025215 0 0
139807.104098989 0 0
139807.109167899 0 0
139807.114235688 0 0
139807.119304278 0 0
139807.124371939 0 0
139807.129442289 0 0
139807.134512415 0 0
139807.139584012 0 0
139807.144652122 0 0
139807.149719783 0 0
139807.154788949 0 0
139807.159858915 0 0
139807.164926928 0 0
139807.170002622 0 0
139807.175078956 0 0
139807.180149977 0 0
139807.185220135 0 0
139807.190287700 0 0
139807.195356450 0 0
139807.200423696 0 0
139807.205492029 0 0
139807.210559595 0 0
139807.215627512 0 0
139807.220695494 0 0
139807.225763060 0 0
139807.230830465 0 0
139807.235921839 0 0
139807.240990077 0 0
139807.246057258 0 0
139807.251124632 0 0
139807.256193125 0 0
139807.261260979 0 0
139807.266329281 0 0
139807.271401486 0 0
139807.276470940 0 0
139807.281539498 0 0
139807.286607191 0 0
139807.291673893 0 0
139807.296742738 0 0
139807.301809856 0 0
139807.306877166 0 0
139807.311946011 0 0
139807.317016777 0 0
139807.322084406 0 0
139807.327151620 0 0
139807.332218994 0 0
139807.337286719 0 0
139807.342353613 0 0
139807.347421914 0 0
139807.352489992 0 0
139807.357559126 0 0
139807.362627651 0 0
139807.367696593 0 0
139807.372764927 0 0
139807.377834572 0 0
139807.382902682 0 0
139807.387994407 0 0
139807.393090613 0 0
139807.398184963 0 0
139807.403264464 0 0
139807.408334590 0 0
139807.413404044 0 0
139807.418473177 0 0
139807.423541959 0 0
139807.428609941 0 0
139807.433677698 0 0
139807.438747536 0 0
139807.443816381 0 0
139807.448884971 0 0
139807.453953657 0 0
139807.459037158 0 0
139807.464105236 0 0
139807.469173794 0 0
139807.474242383 0 0
139807.479311965 0 0
139807.484380138 0 0
139807.489447800 0 0
139807.494514918 0 0
139807.499583443 0 0
139807.504651105 0 0
139807.509719118 0 0
139807.514786204 0 0
139807.519856202 0 0
139807.524924023 0 0
139807.529991685 0 0
139807.535059283 0 0
139807.540128704 0 0
139807.545210446 0 0
139807.550290139 0 0
139807.555368105 0 0
139807.560446519 0 0
139807.565538756 0 0
139807.570624466 0 0
139807.575710016 0 0
139807.580780013 0 0
139807.585847803 0 0
139807.590923529 0 0
139807.595999542 0 0
139807.601115588 0 0
139807.606198386 0 0
139807.611280575 0 0
139807.616349485 0 0
139807.621418363 0 0
139807.626486440 0 0
139807.631555318 0 0
139807.636623043 0 0
139807.641690513 0 0
139807.646758943 0 0
139807.651833356 0 0
139807.656905722 0 0
139807.661975463 0 0
139807.667045397 0 0
139807.672141443 0 0
139807.677213712 0 0
139807.682282462 0 0
139807.687356108 0 0
139807.692423929 0 0
139807.697491719 0 0
139807.702558837 0 0
139807.707625794 0 0
139807.712693616 0 0
139807.717761917 0 0
139807.722830315 0 0
139807.727899833 0 0
139807.732968102 0 0
139807.738035924 0 0
139807.743103841 0 0
139807.748172335 0 0
139807.753240061 0 0
139807.758308394 0 0
139807.763376760 0 0
139807.768446182 0 0
139807.773514355 0 0
139807.778581953 0 0
139807.783649262 0 0
139807.788719292 0 0
139807.793819434 0 0
139807.798899351 0 0
139807.803970085 0 0
139807.809041459 0 0
139807.814109952 0 0
139807.819178414 0 0
139807.824246331 0 0
139807.829314377 0 0
139807.834385719 0 0
139807.839454820 0 0
139807.844522610 0 0
139807.849608256 0 0
139807.854676461 0 0
139807.859744123 0 0
139807.864812808 0 0
139807.869882102 0 0
139807.874956292 0 0
139807.880048561 0 0
139807.885139775 0 0
139807.890308429 0 0
139807.895387579 0 0
139807.900461032 0 0
139807.905530934 0 0
139807.910599971 0 0
139807.915669425 0 0
139807.920737439 0 0
139807.925807276 0 0
139807.930890074 0 0
139807.935962088 0 0
139807.941032533 0 0
139807.946101283 0 0
139807.951170576 0 0
139807.956240062 0 0
139807.961321516 0 0
139807.966392377 0 0
139807.971461191 0 0
139807.976529749 0 0
139807.981598658 0 0
139807.986667248 0 0
139807.991734909 0 0
139807.996802443 0 0
139808.1868217 0 0
139808.6939846 0 0
139808.12015796 0 0
139808.17087138 0 0
139808.22156175 0 0
139808.27225213 0 0
139808.32295274 0 0
139808.37364856 0 0
139808.42433830 0 0
139808.47502515 0 0
139808.52570689 0 0
139808.57640334 0 0
139808.62709148 0 0
139808.67777130 0 0
139808.72846135 0 0
139808.77913893 0 0
139808.82981523 0 0
139808.88050016 0 0
139808.93118030 0 0
139808.98185339 0 0
139808.103252905 0 0
139808.108319319 0 0
139808.113389284 0 0
139808.118456498 0 0
139808.123523743 0 0
139808.128591501 0 0
139808.133687579 0 0
139808.138759112 0 0
139808.143827574 0 0
139808.148895236 0 0
139808.153963921 0 0
139808.159031871 0 0
139808.164105005 0 0
139808.169170650 0 0
139808.174250696 0 0
139808.179323413 0 0
139808.184393475 0 0
139808.189462993 0 0
139808.194533118 0 0
139808.199605132 0 0
139808.204674906 0 0
139808.209744423 0 0
139808.214811221 0 0
139808.219883778 0 0
139808.224955760 0 0
139808.230026782 0 0
139808.235095883 0 0
139808.240164025 0 0
139808.245233542 0 0
139808.250304436 0 0
139808.255377666 0 0
139808.260448783 0 0
139808.265517917 0 0
139808.270591787 0 0
139808.275659768 0 0
139808.280728614 0 0
139808.285796595 0 0
139808.290865153 0 0
139808.295932463 0 0
139808.301000924 0 0
139808.306068874 0 0
139808.311138200 0 0
139808.316221989 0 0
139808.321288019 0 0
139808.326357728 0 0
139808.331427598 0 0
139808.336496796 0 0
139808.341567209 0 0
139808.346665335 0 0
139808.351734757 0 0
139808.356803922 0 0
139808.361873152 0 0
139808.366940109 0 0
139808.372010587 0 0
139808.377079273 0 0
139808.382148342 0 0
139808.387216132 0 0
139808.392283794 0 0
139808.397351999 0 0
139808.402419725 0 0
139808.407487418 0 0
139808.412555784 0 0
139808.417623862 0 0
139808.422693411 0 0
139808.427761009 0 0
139808.432829118 0 0
139808.437899052 0 0
139808.442967642 0 0
139808.448049351 0 0
139808.453126069 0 0
139808.458214691 0 0
139808.463305648 0 0
139808.468374014 0 0
139808.473444940 0 0
139808.478514297 0 0
139808.483583335 0 0
139808.488652660 0 0
139808.493721634 0 0
139808.498790608 0 0
139808.503859709 0 0
139808.508928235 0 0
139808.513997913 0 0
139808.519067942 0 0
139808.524135956 0 0
139808.529204481 0 0
139808.534273455 0 0
139808.539339965 0 0
139808.544418154 0 0
139808.549508344 0 0
139808.554597830 0 0
139808.559678387 0 0
139808.564746433 0 0
139808.569817359 0 0
139808.574886044 0 0
139808.579954346 0 0
139808.585021751 0 0
139808.590091013 0 0
139808.595165811 0 0
139808.600239264 0 0
139808.605316526 0 0
139808.610389436 0 0
139808.615459145 0 0
139808.620529239 0 0
139808.625598084 0 0
139808.630667154 0 0
139808.635736256 0 0
139808.640806221 0 0
139808.645872347 0 0
139808.650941961 0 0
139808.656014518 0 0
139808.661217316 0 0
139808.666292498 0 0
139808.671362079 0 0
139808.676431757 0 0
139808.681500379 0 0
139808.686568360 0 0
139808.691636790 0 0
139808.696704292 0 0
139808.701772017 0 0
139808.706841503 0 0
139808.711909612 0 0
139808.716977594 0 0
139808.722045384 0 0
139808.727112597 0 0
139808.732296451 0 0
139808.737370481 0 0
139808.742451934 0 0
139808.747523852 0 0
139808.752592122 0 0
139808.757662855 0 0
139808.762731957 0 0
139808.767799651 0 0
139808.772867120 0 0
139808.777935870 0 0
139808.783005003 0 0
139808.788073881 0 0
139808.793141543 0 0
139808.798208980 0 0
139808.803276930 0 0
139808.808344208 0 0
139808.813412093 0 0
139808.818480043 0 0
139808.823547416 0 0
139808.828614310 0 0
139808.833681716 0 0
139808.838749409 0 0
139808.843817039 0 0
139808.848884988 0 0
139808.853952394 0 0
139808.859020760 0 0
139808.864088357 0 0
139808.869155827 0 0
139808.874223169 0 0
139808.879289614 0 0
139808.884356572 0 0
139808.889424073 0 0
139808.894490487 0 0
139808.899557989 0 0
139808.904625426 0 0
139808.909693920 0 0
139808.914762766 0 0
139808.919830523 0 0
139808.924898857 0 0
139808.930048951 0 0
139808.935142372 0 0
139808.940212274 0 0
139808.945293408 0 0
139808.950363725 0 0
139808.955431547 0 0
139808.960498952 0 0
139808.965565782 0 0
139808.970632612 0 0
139808.975700817 0 0
139808.980767583 0 0
139808.985834380 0 0
139808.990900922 0 0
139808.995966824 0 0
139809.1035285 0 0
139809.6103139 0 0
139809.11170737 0 0
139809.16247678 0 0
139809.21321452 0 0
139809.26394329 0 0
139809.31467591 0 0
139809.36537941 0 0
139809.41607362 0 0
139809.46676240 0 0
139809.51745086 0 0
139809.56812203 0 0
139809.61879897 0 0
139809.66946886 0 0
139809.72017172 0 0
139809.77085922 0 0
139809.82153135 0 0
139809.87221277 0 0
139809.92288907 0 0
139809.97355992 0 0
139809.102423334 0 0
139809.107490963 0 0
139809.112558305 0 0
139809.117627343 0 0
139809.122695516 0 0
139809.127763178 0 0
139809.132831160 0 0
139809.137899301 0 0
139809.142966739 0 0
139809.148038560 0 0
139809.153110190 0 0
139809.158184540 0 0
139809.163255433 0 0
139809.168324567 0 0
139809.173392485 0 0
139809.178459346 0 0
139809.183525984 0 0
139809.188593069 0 0
139809.193660923 0 0
139809.198727849 0 0
139809.203811222 0 0
139809.208878468 0 0
139809.213945105 0 0
139809.219012511 0 0
139809.224080685 0 0
139809.229147546 0 0
139809.234216616 0 0
139809.239284406 0 0
139809.244352163 0 0
139809.249419601 0 0
139809.254486974 0 0
139809.259553516 0 0
139809.264620058 0 0
139809.269686023 0 0
139809.274754901 0 0
139809.279822947 0 0
139809.284891184 0 0
139809.289960318 0 0
139809.295029131 0 0
139809.300119865 0 0
139809.305189319 0 0
139809.310257972 0 0
139809.315328354 0 0
139809.320396560 0 0
139809.325465053 0 0
139809.330533515 0 0
139809.335604152 0 0
139809.340674246 0 0
139809.345743316 0 0
139809.350811201 0 0
139809.355879727 0 0
139809.360948093 0 0
139809.366015850 0 0
139809.371083320 0 0
139809.376150885 0 0
139809.381219315 0 0
139809.386285153 0 0
139809.391354798 0 0
139809.396423676 0 0
139809.401491721 0 0
139809.406559575 0 0
139809.411626917 0 0
139809.416694354 0 0
139809.421762304 0 0
139809.426831278 0 0
139809.431898971 0 0
139809.436966441 0 0
139809.442063254 0 0
139809.447131044 0 0
139809.452198162 0 0
139809.457265759 0 0
139809.462332749 0 0
139809.467400827 0 0
139809.472475528 0 0
139809.477548214 0 0
139809.482617411 0 0
139809.487685777 0 0
139809.492752863 0 0
139809.497822220 0 0
139809.502889754 0 0
139809.507957544 0 0
139809.513025013 0 0
139809.518092163 0 0
139809.523159632 0 0
139809.528227390 0 0
139809.533295148 0 0
139809.538363769 0 0
139809.543430215 0 0
139809.548503829 0 0
139809.553573442 0 0
139809.558641712 0 0
139809.563709501 0 0
139809.568777899 0 0
139809.573846073 0 0
139809.578939910 0 0
139809.584013236 0 0
139809.589082594 0 0
139809.594151439 0 0
139809.599217725 0 0
139809.604298923 0 0
139809.609368376 0 0
139809.614437926 0 0
139809.619505939 0 0
139809.624573057 0 0
139809.629641263 0 0
139809.634709276 0 0
139809.639777066 0 0
139809.644843799 0 0
139809.649910821 0 0
139809.654979315 0 0
139809.660054784 0 0
139809.665130478 0 0
139809.670201916 0 0
139809.675270473 0 0
139809.680338103 0 0
139809.685406501 0 0
139809.690475826 0 0
139809.695543872 0 0
139809.700611565 0 0
139809.705676507 0 0
139809.710745865 0 0
139809.715815126 0 0
139809.720883268 0 0
139809.725952977 0 0
139809.731023359 0 0
139809.736092301 0 0
139809.741161178 0 0
139809.746228744 0 0
139809.751295926 0 0
139809.756368835 0 0
139809.761437489 0 0
139809.766504830 0 0
139809.771572172 0 0
139809.776640186 0 0
139809.781708647 0 0
139809.786776021 0 0
139809.791858723 0 0
139809.796926672 0 0
139809.802011678 0 0
139809.807088780 0 0
139809.812212153 0 0
139809.817292167 0 0
139809.822365461 0 0
139809.827435778 0 0
139809.832504816 0 0
139809.837573694 0 0
139809.842642443 0 0
139809.847709881 0 0
139809.852777222 0 0
139809.857846356 0 0
139809.862914114 0 0
139809.867982223 0 0
139809.873050973 0 0
139809.878119434 0 0
139809.883188792 0 0
139809.888256550 0 0
139809.893324755 0 0
139809.898394465 0 0
139809.903462991 0 0
139809.908531164 0 0
139809.913599850 0 0
139809.918665495 0 0
139809.923735237 0 0
139809.928805203 0 0
139809.933873920 0 0
139809.938943118 0 0
139809.944013404 0 0
139809.949083081 0 0
139809.954151831 0 0
139809.959219300 0 0
139809.964287250 0 0
139809.969356576 0 0
139809.974423629 0 0
139809.979491035 0 0
139809.984558921 0 0
139809.989626646 0 0
139809.994693636 0 0
139809.999760785 0 0
139810.4836767 0 0
139810.9909933 0 0
139810.14980154 0 0
139810.20049352 0 0
139810.25121974 0 0
139810.30195779 0 0
139810.35265169 0 0
139810.40335294 0 0
139810.45403596 0 0
139810.50473786 0 0
139810.55541223 0 0
139810.60608341 0 0
139810.65676099 0 0
139810.70743504 0 0
139810.75810974 0 0
139810.80879339 0 0
139810.85945977 0 0
139810.91014599 0 0
139810.96083476 0 0
139810.101167330 0 0
139810.106237232 0 0
139810.111305885 0 0
139810.116374091 0 0
139810.121443992 0 0
139810.126512710 0 0
139810.131578740 0 0
139810.136652257 0 0
139810.141724943 0 0
139810.146793213 0 0
139810.151860330 0 0
139810.156928280 0 0
139810.162005094 0 0
139810.167078451 0 0
139810.172148449 0 0
139810.177217742 0 0
139810.182286780 0 0
139810.187371242 0 0
139810.192441559 0 0
139810.197509701 0 0
139810.202578419 0 0
139810.207647072 0 0
139810.212715502 0 0
139810.217784155 0 0
139810.222870857 0 0
139810.227953143 0 0
139810.233027428 0 0
139810.238097490 0 0
139810.243165760 0 0
139810.248234381 0 0
139810.253302363 0 0
139810.258370409 0 0
139810.263438262 0 0
139810.268506084 0 0
139810.273575281 0 0
139810.278642463 0 0
139810.283710445 0 0
139810.288777114 0 0
139810.293844680 0 0
139810.298911958 0 0
139810.303979363 0 0
139810.309047185 0 0
139810.314115070 0 0
139810.319183276 0 0
139810.324250586 0 0
139810.329318471 0 0
139810.334387093 0 0
139810.339454530 0 0
139810.344523152 0 0
139810.349591518 0 0
139810.354660363 0 0
139810.359727353 0 0
139810.364794119 0 0
139810.369862676 0 0
139810.374930850 0 0
139810.379999343 0 0
139810.385083645 0 0
139810.390152683 0 0
139810.395221848 0 0
139810.400290342 0 0
139810.405358964 0 0
139810.410427361 0 0
139810.415500047 0 0
139810.420572156 0 0
139810.425642474 0 0
139810.430712760 0 0
139810.435807621 0 0
139810.440875603 0 0
139810.445942913 0 0
139810.451010926 0 0
139810.456086940 0 0
139810.461159210 0 0
139810.466228823 0 0
139810.471296965 0 0
139810.476365394 0 0
139810.481433856 0 0
139810.486501550 0 0
139810.491569787 0 0
139810.496638089 0 0
139810.501706615 0 0
139810.506776324 0 0
139810.511844530 0 0
139810.516913407 0 0
139810.521981869 0 0
139810.527049979 0 0
139810.532118568 0 0
139810.537186710 0 0
139810.542254116 0 0
139810.547323153 0 0
139810.552411359 0 0
139810.557492749 0 0
139810.562567130 0 0
139810.567633224 0 0
139810.572702773 0 0
139810.577771459 0 0
139810.582839761 0 0
139810.587904542 0 0
139810.592973484 0 0
139810.598041402 0 0
139810.603108167 0 0
139810.608207189 0 0
139810.613275043 0 0
139810.618342160 0 0
139810.623408702 0 0
139810.628476747 0 0
139810.633546649 0 0
139810.638614247 0 0
139810.643682356 0 0
139810.648889634 0 0
139810.653962544 0 0
139810.659032126 0 0
139810.664099627 0 0
139810.669171289 0 0
139810.674240614 0 0
139810.679310292 0 0
139810.684378562 0 0
139810.689447759 0 0
139810.694518173 0 0
139810.699587819 0 0
139810.704656088 0 0
139810.709726342 0 0
139810.714795859 0 0
139810.719862977 0 0
139810.724941103 0 0
139810.730019740 0 0
139810.735090346 0 0
139810.740159256 0 0
139810.745227845 0 0
139810.750328627 0 0
139810.755396673 0 0
139810.760464718 0 0
139810.765536540 0 0
139810.770608394 0 0
139810.775677719 0 0
139810.780747045 0 0
139810.785814450 0 0
139810.790882496 0 0
139810.795950222 0 0
139810.801018395 0 0
139810.806088585 0 0
139810.811159863 0 0
139810.816228580 0 0
139810.821297522 0 0
139810.826365823 0 0
139810.831433933 0 0
139810.836501979 0 0
139810.841569416 0 0
139810.846637590 0 0
139810.851704868 0 0
139810.856772465 0 0
139810.861839455 0 0
139810.866907308 0 0
139810.871974746 0 0
139810.877046280 0 0
139810.882119349 0 0
139810.887187779 0 0
139810.892255185 0 0
139810.897322110 0 0
139810.902390572 0 0
139810.907459481 0 0
139810.912527495 0 0
139810.917596309 0 0
139810.922665538 0 0
139810.927748080 0 0
139810.932817022 0 0
139810.937886379 0 0
139810.942954169 0 0
139810.948039815 0 0
139810.953113684 0 0
139810.958184482 0 0
139810.963253615 0 0
139810.968323133 0 0
139810.973391787 0 0
139810.978460152 0 0
139810.983542982 0 0
139810.988628660 0 0
139810.993703617 0 0
139810.998772239 0 0
139811.3848797 0 0
139811.8922954 0 0
139811.14002136 0 0
139811.19076933 0 0
139811.24145523 0 0
139811.29226209 0 0
139811.34294766 0 0
139811.39362076 0 0
139811.44430442 0 0
139811.49522999 0 0
139811.54590373 0 0
139811.59657427 0 0
139811.64725024 0 0
139811.69794574 0 0
139811.74862267 0 0
139811.79929769 0 0
139811.84997687 0 0
139811.90066500 0 0
139811.95133714 0 0
139811.100201344 0 0
139811.105271501 0 0
139811.110342395 0 0
139811.115411560 0 0
139811.120479606 0 0
139811.125548068 0 0
139811.130618193 0 0
139811.135686239 0 0
139811.140764045 0 0
139811.145846970 0 0
139811.150916744 0 0
139811.155984022 0 0
139811.161051875 0 0
139811.166119825 0 0
139811.171187006 0 0
139811.176255404 0 0
139811.181323930 0 0
139811.186393383 0 0
139811.191459957 0 0
139811.196528707 0 0
139811.201598544 0 0
139811.206667262 0 0
139811.211737035 0 0
139811.216806841 0 0
139811.221875975 0 0
139811.226944084 0 0
139811.232015266 0 0
139811.237083504 0 0
139811.242151517 0 0
139811.247219147 0 0
139811.252287640 0 0
139811.257356614 0 0
139811.262424884 0 0
139811.267493601 0 0
139811.272562319 0 0
139811.277630717 0 0
139811.282699274 0 0
139811.287767608 0 0
139811.292861510 0 0
139811.297928371 0 0
139811.302997793 0 0
139811.308073134 0 0
139811.313141884 0 0
139811.318210378 0 0
139811.323277975 0 0
139811.328345381 0 0
139811.333414227 0 0
139811.338482048 0 0
139811.343549550 0 0
139811.348617019 0 0
139811.353684745 0 0
139811.358751991 0 0
139811.363819332 0 0
139811.368887474 0 0
139811.373955616 0 0
139811.379023373 0 0
139811.384092731 0 0
139811.389160584 0 0
139811.394228022 0 0
139811.399295364 0 0
139811.404361745 0 0
139811.409433151 0 0
139811.414505453 0 0
139811.419574138 0 0
139811.424643080 0 0
139811.429710357 0 0
139811.434776867 0 0
139811.439843537 0 0
139811.444909566 0 0
139811.449977452 0 0
139811.455059354 0 0
139811.460135175 0 0
139811.465208501 0 0
139811.470279619 0 0
139811.475350864 0 0
139811.480421246 0 0
139811.485491659 0 0
139811.490563417 0 0
139811.495633319 0 0
139811.500702580 0 0
139811.505772290 0 0
139811.510842192 0 0
139811.515912861 0 0
139811.520982379 0 0
139811.526051768 0 0
139811.531121670 0 0
139811.536189812 0 0
139811.541257953 0 0
139811.546327727 0 0
139811.551403837 0 0
139811.556475018 0 0
139811.561544216 0 0
139811.566613670 0 0
139811.571684147 0 0
139811.576775937 0 0
139811.581847951 0 0
139811.586917436 0 0
139811.591986218 0 0
139811.597056503 0 0
139811.602126053 0 0
139811.607194899 0 0
139811.612263104 0 0
139811.617333934 0 0
139811.622402716 0 0
139811.627471049 0 0
139811.632539991 0 0
139811.637609540 0 0
139811.642678194 0 0
139811.647746272 0 0
139811.652815149 0 0
139811.657883707 0 0
139811.662952905 0 0
139811.668024406 0 0
139811.673093828 0 0
139811.678163890 0 0
139811.683232159 0 0
139811.688301581 0 0
139811.693369274 0 0
139811.698462280 0 0
139811.703530230 0 0
139811.708600195 0 0
139811.713666001 0 0
139811.718865215 0 0
139811.724022349 0 0
139811.729109626 0 0
139811.734191656 0 0
139811.739266902 0 0
139811.744336931 0 0
139811.749405297 0 0
139811.754475199 0 0
139811.759547724 0 0
139811.764616602 0 0
139811.769684840 0 0
139811.774755317 0 0
139811.779824515 0 0
